Description,Revenue,Revenue_Percentage,Cumulative_Percentage,ABC_Category
S/4 VALENTINE DECOUPAGE HEART BOX,2028.05,0.0002275786189379284,0.8353990338020323,B - Medium Value
BUTTON BOX ,2022.66,0.00022697377746159627,0.8356260075794939,B - Medium Value
6 RIBBONS ELEGANT CHRISTMAS ,2019.2299999999998,0.00022658887834029395,0.8358525964578342,B - Medium Value
KEEP CALM WALL ART ,2015.97,0.0002262230558518259,0.836078819513686,B - Medium Value
36 PENCILS TUBE SKULLS,2014.43,0.0002260502440014453,0.8363048697576875,B - Medium Value
SMALL HEART MEASURING SPOONS,2013.7299999999998,0.00022597169316036317,0.8365308414508479,B - Medium Value
IVORY SWEETHEART WIRE LETTER RACK ,2013.51,0.00022594700575316595,0.8367567884566011,B - Medium Value
MA CAMPAGNE CUTLERY BOX,2012.5,0.00022583366811103323,0.8369826221247121,B - Medium Value
WRAP CHRISTMAS VILLAGE,2003.92,0.0002248708592303412,0.8372074929839424,B - Medium Value
PACK OF 12 RED RETROSPOT TISSUES ,2003.3099999999997,0.0002248024077831125,0.8374322953917255,B - Medium Value
HERB MARKER BASIL,2000.3500000000001,0.00022447024994082254,0.8376567656416664,B - Medium Value
HANGING MINI COLOURED BOTTLES,2000.2200000000003,0.0002244556619274787,0.8378812213035939,B - Medium Value
DRAWER KNOB CRACKLE GLAZE PINK,1997.6999999999998,0.00022417287889958312,0.8381053941824934,B - Medium Value
TOILET METAL SIGN,1997.13,0.00022410891607184486,0.8383295030985652,B - Medium Value
6 CHOCOLATE LOVE HEART T-LIGHTS,1994.2600000000002,0.00022378685762340829,0.8385532899561886,B - Medium Value
KNEELING MAT HOUSEWORK  DESIGN,1993.9099999999999,0.00022374758220286719,0.8387770375383915,B - Medium Value
ASSORTED COLOUR T-LIGHT HOLDER,1990.97,0.0002234176686703224,0.8390004552070618,B - Medium Value
T-LIGHT HOLDER HANGING LOVE BIRD,1988.13,0.00022309897668650362,0.8392235541837483,B - Medium Value
SET OF 6 T-LIGHTS CACTI ,1987.9299999999998,0.00022307653358905155,0.8394466307173374,B - Medium Value
GINGHAM RECIPE BOOK BOX,1986.75,0.00022294411931408458,0.8396695748366515,B - Medium Value
S/4 CACTI CANDLES,1985.67,0.00022282292658784366,0.8398923977632393,B - Medium Value
FUNKY WASHING UP GLOVES ASSORTED,1984.2600000000002,0.00022266470275080687,0.8401150624659901,B - Medium Value
LETTER HOLDER HOME SWEET HOME,1984.06,0.0002226422596533548,0.8403377047256435,B - Medium Value
SET/20 STRAWBERRY PAPER NAPKINS ,1982.08,0.00022242007298857973,0.8405601247986321,B - Medium Value
SET OF 2 CERAMIC CHRISTMAS REINDEER,1981.6299999999999,0.00022236957601931266,0.8407824943746514,B - Medium Value
BLUE COAT RACK PARIS FASHION,1979.64,0.000222146267199665,0.841004640641851,B - Medium Value
PACK OF 6 SANDCASTLE FLAGS ASSORTED,1973.75,0.00022148531797970276,0.8412261259598307,B - Medium Value
WHITE LOVEBIRD LANTERN,1973.6000000000001,0.00022146848565661375,0.8414475944454873,B - Medium Value
CERAMIC STRAWBERRY DESIGN MUG,1973.1699999999998,0.00022142023299709187,0.8416690146784844,B - Medium Value
TEA TIME TEAPOT IN GIFT BOX,1972.46,0.0002213405600011372,0.8418903552384855,B - Medium Value
36 PENCILS TUBE WOODLAND,1971.93,0.00022128108579288932,0.8421116363242784,B - Medium Value
LE JARDIN BOTANIQUE CUSHION COVER,1970.73,0.00022114642720817715,0.8423327827514866,B - Medium Value
GLASS  SONGBIRD STORAGE JAR,1965.3,0.00022053709711235457,0.8425533198485989,B - Medium Value
ROLL WRAP 50'S RED CHRISTMAS ,1964.76,0.0002204765007492341,0.8427737963493481,B - Medium Value
BAKING MOULD ROSE MILK CHOCOLATE,1964.25,0.00022041927085073143,0.8429942156201988,B - Medium Value
"KEY FOB , SHED",1963.0300000000002,0.00022028236795627407,0.8432144979881551,B - Medium Value
WHITE BROCANTE SOAP DISH,1960.2000000000003,0.00021996479812732788,0.8434344627862824,B - Medium Value
STORAGE TIN VINTAGE LEAF,1955.13,0.00021939586560691896,0.8436538586518894,B - Medium Value
ASSTD DESIGN RACING CAR PEN,1953.0,0.00021915684661905484,0.8438730154985085,B - Medium Value
SOAP DISH BROCANTE,1948.3500000000001,0.00021863504460329522,0.8440916505431117,B - Medium Value
FILIGREE HEART BUTTERFLY WHITE ,1947.06,0.0002184902866247296,0.8443101408297364,B - Medium Value
RED SPOT PAPER GIFT BAG,1944.08,0.00021815588447269437,0.8445282967142091,B - Medium Value
SET 8 CANDLES VINTAGE DOILY,1941.75,0.00021789442238737827,0.8447461911365965,B - Medium Value
VINTAGE RED ENAMEL TRIM MUG ,1941.7,0.00021788881161301525,0.8449640799482095,B - Medium Value
3 TIER SWEETHEART GARDEN SHELF,1938.2500000000002,0.0002175016681819678,0.8451815816163916,B - Medium Value
BIRDHOUSE GARDEN MARKER ,1936.85,0.00021734456649980357,0.8453989261828914,B - Medium Value
BAKING MOULD TOFFEE CUP CHOCOLATE,1935.6000000000001,0.00021720429714072842,0.8456161304800321,B - Medium Value
KEY RING BASEBALL BOOT ASSORTED ,1935.05,0.0002171425786227353,0.8458332730586549,B - Medium Value
FLORAL FOLK STATIONERY SET,1934.8500000000001,0.0002171201355252833,0.8460503931941802,B - Medium Value
JUMBO BAG CHARLIE AND LOLA TOYS,1934.75,0.0002171089139765573,0.8462675021081567,B - Medium Value
SEWING BOX RETROSPOT DESIGN ,1931.75,0.00021677226751477685,0.8464842743756715,B - Medium Value
NOEL WOODEN BLOCK LETTERS ,1930.89,0.00021667576219573315,0.8467009501378673,B - Medium Value
3D VINTAGE CHRISTMAS STICKERS ,1930.38,0.00021661853229723048,0.8469175686701645,B - Medium Value
36 FOIL STAR CAKE CASES ,1929.14,0.0002164793850930279,0.8471340480552576,B - Medium Value
CHOCOLATE BOX RIBBONS ,1926.33,0.00021616405957382688,0.8473502121148314,B - Medium Value
CHILDREN'S CIRCUS PARADE MUG,1924.4799999999998,0.0002159564609223956,0.8475661685757538,B - Medium Value
BLUE DRAWER KNOB ACRYLIC EDWARDIAN,1924.18,0.0002159227962762176,0.8477820913720301,B - Medium Value
STAR WREATH DECORATION WITH BELL,1923.19,0.00021581170294383007,0.8479979030749739,B - Medium Value
SKETCHBOOK MAGNETIC SHOPPING LIST,1921.24,0.00021559288274367277,0.8482134959577176,B - Medium Value
WRAP DOILEY DESIGN,1915.5,0.00021494876584679957,0.8484284447235644,B - Medium Value
"FANCY FONT BIRTHDAY CARD, ",1910.8799999999999,0.0002144303302956577,0.84864287505386,B - Medium Value
HANGING HEART WITH BELL,1907.83,0.00021408807305951428,0.8488569631269196,B - Medium Value
RIBBON REEL POLKADOTS ,1902.3,0.0002134675214149657,0.8490704306483345,B - Medium Value
MAKE YOUR OWN MONSOON CARD KIT,1898.8300000000002,0.00021307813367417303,0.8492835087820088,B - Medium Value
REGENCY CAKE FORK,1896.6000000000001,0.00021282789313758292,0.8494963366751463,B - Medium Value
ZINC T-LIGHT HOLDER STAR LARGE,1896.5399999999997,0.00021282116020834727,0.8497091578353547,B - Medium Value
WHITE WIRE EGG HOLDER,1896.15,0.00021277739616831586,0.849921935231523,B - Medium Value
IVORY REFECTORY CLOCK,1894.7,0.00021261468371178865,0.8501345499152348,B - Medium Value
WRAP 50'S  CHRISTMAS,1892.46,0.00021236332102032594,0.8503469132362552,B - Medium Value
FLUTED ANTIQUE CANDLE HOLDER,1888.31,0.00021189762674819635,0.8505588108630034,B - Medium Value
CARDHOLDER HOLLY WREATH METAL,1886.08,0.0002116473862116062,0.850770458249215,B - Medium Value
AIRLINE BAG VINTAGE JET SET RED,1882.8400000000001,0.00021128380803288338,0.850981742057248,B - Medium Value
SET OF 3 COLOURED  FLYING DUCKS,1882.65,0.00021126248709030395,0.8511930045443383,B - Medium Value
3D TRADITIONAL CHRISTMAS STICKERS,1882.31,0.0002112243338246355,0.8514042288781629,B - Medium Value
DOLLY GIRL CHILDRENS CUP,1881.39,0.00021112109557635617,0.8516153499737392,B - Medium Value
TRAVEL CARD WALLET VINTAGE TICKET,1880.16,0.0002109830705270262,0.8518263330442662,B - Medium Value
BAKING MOULD HEART WHITE CHOCOLATE,1878.61,0.00021080913652177298,0.8520371421807881,B - Medium Value
STAR T-LIGHT HOLDER WILLIE WINKIE,1875.0599999999997,0.00021041077154199944,0.8522475529523301,B - Medium Value
WOODLAND  HEIGHT CHART STICKERS ,1874.4,0.0002103367093204078,0.8524578896616505,B - Medium Value
CHINESE DRAGON PAPER LANTERNS,1870.7,0.00020992151201754526,0.8526678111736681,B - Medium Value
HANGING JAM JAR T-LIGHT HOLDERS,1867.33,0.00020954334582547857,0.8528773545194935,B - Medium Value
JAZZ HEARTS PURSE NOTEBOOK,1867.05,0.00020951192548904576,0.8530868664449826,B - Medium Value
KEY CABINET MA CAMPAGNE,1865.6499999999999,0.00020935482380688155,0.8532962212687895,B - Medium Value
VINTAGE JINGLE BELLS HEART,1864.5,0.0002092257759965324,0.853505447044786,B - Medium Value
ALUMINIUM STAMPED HEART,1862.5100000000002,0.00020900246717688473,0.853714449511963,B - Medium Value
CERAMIC STRAWBERRY MONEY BOX,1859.3999999999999,0.00020865347701150565,0.8539231029889744,B - Medium Value
DOLLY GIRL CHILDRENS BOWL,1854.8500000000001,0.00020814289654447204,0.8541312458855189,B - Medium Value
HEART WOODEN CHRISTMAS DECORATION,1854.54,0.0002081081097434214,0.8543393539952624,B - Medium Value
OVEN MITT APPLES DESIGN,1850.66,0.00020767271365285206,0.8545470267089152,B - Medium Value
HOT WATER BOTTLE SEX BOMB,1843.5500000000002,0.00020687486153843246,0.8547539015704537,B - Medium Value
CERAMIC CAKE BOWL + HANGING CAKES,1841.0,0.0002065887120459191,0.8549604902824997,B - Medium Value
PARLOUR CERAMIC WALL HOOK,1840.0000000000002,0.00020647649655865897,0.8551669667790583,B - Medium Value
LE GRAND TRAY CHIC SET,1837.5,0.0002061959578405086,0.8553731627368989,B - Medium Value
EASTER TIN BUNNY BOUQUET,1832.6999999999998,0.0002056573235016599,0.8555788200604005,B - Medium Value
SMALL DECO JEWELLERY STAND,1831.65,0.00020553949724003677,0.8557843595576405,B - Medium Value
CHRISTMAS RETROSPOT ANGEL WOOD,1827.4199999999998,0.00020506482572892637,0.8559894243833694,B - Medium Value
ENGLISH ROSE GARDEN SECATEURS,1826.78,0.00020499300781707988,0.8561944173911865,B - Medium Value
RIBBON REEL MAKING SNOWMEN ,1825.46,0.0002048448833738965,0.8563992622745604,B - Medium Value
ROCKING HORSE RED CHRISTMAS ,1813.55,0.0002035083969206282,0.856602770671481,B - Medium Value
SET 12 COLOUR PENCILS SPACEBOY ,1807.8500000000001,0.00020286876864324544,0.8568056394401243,B - Medium Value
RED RETROSPOT APRON ,1802.8500000000001,0.00020230769120694472,0.8570079471313313,B - Medium Value
HANGING CHICK CREAM DECORATION,1802.35,0.00020225158346331464,0.8572101987147946,B - Medium Value
POPPY'S PLAYHOUSE BATHROOM,1800.9,0.00020208887100678745,0.8574122875858015,B - Medium Value
REX CASH+CARRY JUMBO SHOPPER,1798.35,0.00020180272151427408,0.8576140903073157,B - Medium Value
SET OF 6 T-LIGHTS TOADSTOOLS,1796.64,0.00020161083303105924,0.8578157011403468,B - Medium Value
TRAVEL CARD WALLET I LOVE LONDON,1788.72,0.00020072208637195892,0.8580164232267188,B - Medium Value
SET OF 16 VINTAGE ROSE CUTLERY,1787.85,0.0002006244588980426,0.8582170476856168,B - Medium Value
VINTAGE UNION JACK CUSHION COVER,1785.0,0.00020030464475935121,0.8584173523303762,B - Medium Value
METAL SIGN NEIGHBOURHOOD WITCH ,1784.7000000000003,0.0002002709801131732,0.8586176233104894,B - Medium Value
SET 36 COLOUR PENCILS SPACEBOY ,1783.97,0.00020018906280747326,0.8588178123732969,B - Medium Value
MAGIC DRAWING SLATE PURDEY,1782.18,0.0001999881970852776,0.8590178005703822,B - Medium Value
SWISS ROLL TOWEL PINK  SPOTS,1782.1799999999998,0.00019998819708527758,0.8592177887674676,B - Medium Value
WATERING CAN GARDEN MARKER,1778.1,0.00019953035789725622,0.8594173191253648,B - Medium Value
"FEATHER PEN,HOT PINK",1777.61,0.00019947537230849877,0.8596167944976733,B - Medium Value
MINI CAKE STAND WITH HANGING CAKES,1775.05,0.0001991881006611128,0.8598159825983344,B - Medium Value
SET 12 RETRO WHITE CHALK STICKS,1771.54,0.0001987942243008297,0.8600147768226352,B - Medium Value
DRAWER KNOB CRACKLE GLAZE BLUE,1761.6899999999998,0.00019768890175131732,0.8602124657243865,B - Medium Value
RETROSPOT SMALL TUBE MATCHES,1754.8999999999999,0.00019692695859282094,0.8604093926829793,B - Medium Value
IF YOU CAN'T STAND THE HEAT MUG,1752.34,0.000196639686945435,0.8606060323699247,B - Medium Value
OCEAN SCENT CANDLE IN JEWELLED BOX,1749.94,0.00019637036977601067,0.8608024027397008,B - Medium Value
MODERN FLORAL STATIONERY SET,1745.05,0.00019582163604330856,0.860998224375744,B - Medium Value
WRAP I LOVE LONDON ,1742.5,0.00019553548655079522,0.8611937598622948,B - Medium Value
CHRISTMAS GINGHAM STAR,1736.9699999999998,0.00019491493490624663,0.861388674797201,B - Medium Value
FELTCRAFT BOY JEAN-PAUL KIT,1735.98,0.00019480384157385911,0.8615834786387749,B - Medium Value
RED PAPER PARASOL,1735.74,0.00019477690985691666,0.8617782555486319,B - Medium Value
MAGIC DRAWING SLATE SPACEBOY ,1735.5,0.00019474997813997424,0.8619730055267718,B - Medium Value
BROCANTE COAT RACK,1734.05,0.00019458726568344703,0.8621675927924553,B - Medium Value
SET OF 4 NAPKIN CHARMS HEARTS,1733.37,0.00019451095915211012,0.8623621037516074,B - Medium Value
CARD HOLDER GINGHAM HEART,1732.4099999999999,0.0001944032322843404,0.8625565069838917,B - Medium Value
PEACE WOODEN BLOCK LETTERS,1731.3600000000001,0.00019428540602271728,0.8627507923899145,B - Medium Value
FILIGREE HEART BIRD WHITE ,1726.3,0.00019371759565718093,0.8629445099855717,B - Medium Value
RED STAR CARD HOLDER,1723.79,0.00019343593478415798,0.8631379459203559,B - Medium Value
VINTAGE GLASS T-LIGHT HOLDER,1723.62,0.00019341685815132376,0.8633313627785072,B - Medium Value
SET OF 12 T-LIGHTS VINTAGE DOILY,1721.6999999999998,0.00019320140441578428,0.863524564182923,B - Medium Value
CARD DOLLY GIRL ,1721.37,0.00019316437330498844,0.863717728556228,B - Medium Value
DAIRY MAID STRIPE MUG,1721.0900000000001,0.00019313295296855562,0.8639108615091965,B - Medium Value
MONSTERS STENCIL CRAFT,1720.42,0.00019305776859209132,0.8641039192777886,B - Medium Value
FAIRY TALE COTTAGE NIGHT LIGHT,1719.1499999999999,0.00019291525492327093,0.8642968345327119,B - Medium Value
EASTER TIN KEEPSAKE,1718.85,0.00019288159027709288,0.864489716122989,B - Medium Value
IVORY EMBROIDERED QUILT ,1715.9,0.0001925505545896755,0.8646822666775786,B - Medium Value
MINIATURE ANTIQUE ROSE HOOK IVORY,1715.6999999999998,0.00019252811149222344,0.8648747947890708,B - Medium Value
12 PENCILS TALL TUBE SKULLS,1709.9099999999999,0.0001918783838209872,0.8650666731728918,B - Medium Value
METAL SIGN EMPIRE TEA,1706.8100000000002,0.0001915305158104808,0.8652582036887022,B - Medium Value
LAVENDER SCENTED FABRIC HEART,1705.28,0.00019135882611497277,0.8654495625148172,B - Medium Value
TEA PARTY BIRTHDAY CARD,1702.79,0.00019107940955169503,0.8656406419243688,B - Medium Value
STRAWBERRY RAFFIA FOOD COVER,1702.65,0.00019106369938347862,0.8658317056237523,B - Medium Value
RED RETROSPOT OVEN GLOVE DOUBLE,1699.2000000000003,0.00019067655595243115,0.8660223821797047,B - Medium Value
GEORGIAN TRINKET BOX,1694.0,0.0001900930354186784,0.8662124752151235,B - Medium Value
KINGS CHOICE GIANT TUBE MATCHES,1691.25,0.00018978444282871301,0.8664022596579521,B - Medium Value
HOT STUFF HOT WATER BOTTLE,1689.9,0.00018963295192091182,0.866591892609873,B - Medium Value
WRAP SUKI AND FRIENDS,1687.5,0.0001893636347514875,0.8667812562446245,B - Medium Value
PINK  HEART SHAPE LOVE BUCKET ,1686.5200000000002,0.00018925366357397256,0.8669705099081985,B - Medium Value
KNICKERBOCKERGLORY MAGNET ASSORTED ,1679.34,0.00018844795637544472,0.8671589578645739,B - Medium Value
LED TEA LIGHTS,1679.24,0.00018843673482671873,0.8673473945994006,B - Medium Value
PACK OF 20 SKULL PAPER NAPKINS,1675.24,0.00018798787287767815,0.8675353824722782,B - Medium Value
I CAN ONLY PLEASE ONE PERSON MUG,1668.89,0.00018727530453357627,0.8677226577768118,B - Medium Value
REGENCY TEA SPOON,1666.8,0.00018704077416520256,0.867909698550977,B - Medium Value
WOODEN TREE CHRISTMAS SCANDINAVIAN,1665.1599999999999,0.00018685674076609593,0.8680965552917431,B - Medium Value
MINI CAKE STAND  HANGING STRAWBERY,1665.08,0.00018684776352711512,0.8682834030552702,B - Medium Value
PACK OF 6 SKULL PAPER PLATES,1663.3,0.00018664801995979207,0.86847005107523,B - Medium Value
AFGHAN SLIPPER SOCK PAIR,1662.95,0.00018660874453925103,0.8686566598197693,B - Medium Value
VINTAGE PAISLEY STATIONERY SET,1658.69,0.00018613070656352284,0.8688427905263327,B - Medium Value
LOVE HEART POCKET WARMER,1657.6999999999998,0.00018601961323113527,0.8690288101395639,B - Medium Value
SET 12 KIDS  WHITE CHALK STICKS,1653.24,0.00018551913215795505,0.8692143292717218,B - Medium Value
GREEN POLKADOT BOWL,1649.06,0.00018505007142120768,0.869399379343143,B - Medium Value
DOORMAT NEIGHBOURHOOD WITCH ,1645.67,0.0001846696609193958,0.8695840490040624,B - Medium Value
BROCANTE SHELF WITH HOOKS,1645.45,0.00018464497351219856,0.8697686939775746,B - Medium Value
TEA TIME TABLE CLOTH,1642.68,0.00018433413661248798,0.8699530281141871,B - Medium Value
DOCTOR'S BAG SOFT TOY,1640.1799999999998,0.0001840535978943376,0.8701370817120814,B - Medium Value
VINTAGE BILLBOARD LOVE/HATE MUG,1637.71,0.00018377642564080507,0.8703208581377222,B - Medium Value
3 RAFFIA RIBBONS 50'S CHRISTMAS ,1632.4,0.00018318056140345375,0.8705040386991256,B - Medium Value
PETIT TRAY CHIC,1629.83,0.00018289216760119517,0.8706869308667268,B - Medium Value
MINI JIGSAW SPACEBOY,1628.3,0.00018272047790568715,0.8708696513446325,B - Medium Value
SET OF 2 CERAMIC PAINTED HEARTS ,1625.8999999999999,0.0001824511607362628,0.8710521025053687,B - Medium Value
ROTATING LEAVES T-LIGHT HOLDER,1624.73,0.00018231986861616845,0.8712344223739849,B - Medium Value
GREEN POLKADOT PLATE ,1623.1,0.00018213695737193442,0.8714165593313568,B - Medium Value
RED METAL BEACH SPADE ,1613.67,0.0001810787653270713,0.8715976380966838,B - Medium Value
ROSE 3 WICK MORRIS BOX CANDLE,1611.45,0.0001808296469453538,0.8717784677436291,B - Medium Value
JINGLE BELL HEART ANTIQUE GOLD,1610.27,0.00018069723267038682,0.8719591649762994,B - Medium Value
WHITE JEWELLED HEART DECORATION,1609.8,0.00018064449139137454,0.8721398094676908,B - Medium Value
T-LIGHT HOLDER SWEETHEART HANGING,1605.84,0.00018020011806182438,0.8723200095857526,B - Medium Value
GENTLEMAN SHIRT REPAIR KIT ,1602.7199999999998,0.00017985000574157273,0.8724998595914942,B - Medium Value
DAIRY MAID LARGE MILK JUG,1593.45,0.00017880976817467124,0.8726786693596689,B - Medium Value
SET OF 12  VINTAGE POSTCARD SET,1591.42,0.00017858197073553317,0.8728572513304044,B - Medium Value
HEART DECORATION WITH PEARLS ,1588.1599999999999,0.0001782161482470651,0.8730354674786515,B - Medium Value
BASKET OF TOADSTOOLS,1574.98,0.00017673714812497645,0.8732122046267764,B - Medium Value
SILVER STARS TABLE DECORATION,1574.6,0.0001766945062398176,0.8733888991330162,B - Medium Value
12 PENCILS TALL TUBE WOODLAND,1573.35,0.00017655423688074242,0.873565453369897,B - Medium Value
ROBOT BIRTHDAY CARD,1573.12,0.00017652842731867257,0.8737419817972156,B - Medium Value
POMPOM CURTAIN,1570.15,0.00017619514732150997,0.8739181769445371,B - Medium Value
SET 36 COLOURING PENCILS DOILY,1568.8600000000001,0.0001760503893429444,0.8740942273338801,B - Medium Value
LAUREL HEART ANTIQUE SILVER,1567.0,0.00017584166853664053,0.8742700690024168,B - Medium Value
BIRD HOUSE HOT WATER BOTTLE,1564.61,0.00017557347352208878,0.8744456424759388,B - Medium Value
SKULLS PARTY BAG + STICKER SET,1562.6999999999998,0.0001753591419414219,0.8746210016178803,B - Medium Value
POLYESTER FILLER PAD 45x45cm,1562.4,0.00017532547729524388,0.8747963270951755,B - Medium Value
SMALL MARSHMALLOWS PINK BOWL,1561.6299999999999,0.00017523907137005355,0.8749715661665456,B - Medium Value
3 ROSE MORRIS BOXED CANDLES,1560.64,0.00017512797803766604,0.8751466941445832,B - Medium Value
COFFEE MUG PINK PAISLEY DESIGN,1559.44,0.00017499331945295386,0.8753216874640362,B - Medium Value
BLUE REFECTORY CLOCK ,1557.8999999999999,0.00017482050760257324,0.8754965079716387,B - Medium Value
PARTY CHARMS 50 PIECES,1554.31,0.00017441765400330933,0.875670925625642,B - Medium Value
RETROSPOT WOODEN HEART DECORATION,1553.9199999999998,0.00017437388996327787,0.8758452995156053,B - Medium Value
